time_interval_hour,total_instruction_activity
2022-04-01 08:00:00.000000 UTC,13445298
2022-04-01 09:00:00.000000 UTC,13708022
2022-04-01 10:00:00.000000 UTC,13493565
2022-04-01 11:00:00.000000 UTC,13707849
2022-04-01 12:00:00.000000 UTC,12692843
2022-04-01 13:00:00.000000 UTC,12208819
2022-04-01 14:00:00.000000 UTC,13294859
2022-04-01 15:00:00.000000 UTC,13237860
2022-04-01 16:00:00.000000 UTC,13174502
2022-04-01 17:00:00.000000 UTC,13417491
2022-04-01 18:00:00.000000 UTC,13798495
2022-04-01 19:00:00.000000 UTC,13834979
2022-04-01 20:00:00.000000 UTC,12732328
2022-04-01 21:00:00.000000 UTC,11942573
2022-04-01 22:00:00.000000 UTC,12713263
2022-04-01 23:00:00.000000 UTC,13138849
2022-04-02 00:00:00.000000 UTC,12685402
2022-04-02 01:00:00.000000 UTC,12890701
2022-04-02 02:00:00.000000 UTC,12947393
2022-04-02 03:00:00.000000 UTC,13173203
2022-04-02 04:00:00.000000 UTC,13555338
2022-04-02 05:00:00.000000 UTC,13239405
2022-04-02 06:00:00.000000 UTC,13323723
2022-04-02 07:00:00.000000 UTC,13451391
2022-04-02 08:00:00.000000 UTC,13562420
2022-04-02 09:00:00.000000 UTC,13095683
2022-04-02 10:00:00.000000 UTC,13278092
2022-04-02 11:00:00.000000 UTC,12554466
2022-04-02 12:00:00.000000 UTC,11472803
2022-04-02 13:00:00.000000 UTC,10487041
2022-04-02 14:00:00.000000 UTC,11424242
2022-04-02 15:00:00.000000 UTC,10840926
2022-04-02 16:00:00.000000 UTC,10800549
2022-04-02 17:00:00.000000 UTC,11778430
2022-04-02 18:00:00.000000 UTC,11310200
2022-04-02 19:00:00.000000 UTC,12347707
2022-04-02 20:00:00.000000 UTC,11529876
2022-04-02 21:00:00.000000 UTC,12698065
2022-04-02 22:00:00.000000 UTC,11499879
2022-04-02 23:00:00.000000 UTC,11564828
2022-04-03 00:00:00.000000 UTC,12022173
2022-04-03 01:00:00.000000 UTC,11340140
2022-04-03 02:00:00.000000 UTC,12144560
2022-04-03 03:00:00.000000 UTC,12097220
2022-04-03 04:00:00.000000 UTC,12541547
2022-04-03 05:00:00.000000 UTC,12382903
2022-04-03 06:00:00.000000 UTC,12063347
2022-04-03 07:00:00.000000 UTC,12329702
2022-04-03 08:00:00.000000 UTC,12412480
2022-04-03 09:00:00.000000 UTC,12036816
2022-04-03 10:00:00.000000 UTC,12396602
2022-04-03 11:00:00.000000 UTC,12791739
2022-04-03 12:00:00.000000 UTC,12212440
2022-04-03 13:00:00.000000 UTC,11485170
2022-04-03 14:00:00.000000 UTC,11575846
2022-04-03 15:00:00.000000 UTC,11813345
2022-04-03 16:00:00.000000 UTC,11737238
2022-04-03 17:00:00.000000 UTC,11949266
2022-04-03 18:00:00.000000 UTC,11344220
2022-04-03 19:00:00.000000 UTC,6922796
2022-04-03 20:00:00.000000 UTC,6304263
2022-04-03 21:00:00.000000 UTC,5958648
2022-04-03 22:00:00.000000 UTC,7344129
2022-04-03 23:00:00.000000 UTC,8099042
2022-04-04 00:00:00.000000 UTC,8869256
2022-04-04 01:00:00.000000 UTC,8772264
2022-04-04 02:00:00.000000 UTC,9140545
2022-04-04 03:00:00.000000 UTC,7315553
2022-04-04 04:00:00.000000 UTC,9291092
2022-04-04 05:00:00.000000 UTC,9629397
2022-04-04 06:00:00.000000 UTC,9960516
2022-04-04 07:00:00.000000 UTC,10091902
2022-04-04 08:00:00.000000 UTC,9980590
2022-04-04 09:00:00.000000 UTC,10695314
2022-04-04 10:00:00.000000 UTC,10603234
2022-04-04 11:00:00.000000 UTC,11228095
2022-04-04 12:00:00.000000 UTC,11337729
2022-04-04 13:00:00.000000 UTC,10680781
2022-04-04 14:00:00.000000 UTC,10540436
2022-04-04 15:00:00.000000 UTC,8961714
2022-04-04 16:00:00.000000 UTC,10126026
2022-04-04 17:00:00.000000 UTC,10252652
2022-04-04 18:00:00.000000 UTC,10445025
2022-04-04 19:00:00.000000 UTC,9386656
2022-04-04 20:00:00.000000 UTC,10615522
2022-04-04 21:00:00.000000 UTC,12166226
2022-04-04 22:00:00.000000 UTC,11953716
2022-04-04 23:00:00.000000 UTC,12471848
2022-04-05 00:00:00.000000 UTC,12427218
2022-04-05 01:00:00.000000 UTC,13320478
2022-04-05 02:00:00.000000 UTC,13166285
2022-04-05 03:00:00.000000 UTC,13664474
2022-04-05 04:00:00.000000 UTC,14304298
2022-04-05 05:00:00.000000 UTC,13917325
2022-04-05 06:00:00.000000 UTC,14194230
2022-04-05 07:00:00.000000 UTC,13628929
2022-04-05 08:00:00.000000 UTC,13470762
2022-04-05 09:00:00.000000 UTC,13921894
2022-04-05 10:00:00.000000 UTC,13649253
2022-04-05 11:00:00.000000 UTC,14048649
2022-04-05 12:00:00.000000 UTC,12805636
2022-04-05 13:00:00.000000 UTC,9307605
2022-04-05 14:00:00.000000 UTC,8863551
2022-04-05 15:00:00.000000 UTC,9195969
2022-04-05 16:00:00.000000 UTC,8858452
2022-04-05 17:00:00.000000 UTC,9336833
2022-04-05 18:00:00.000000 UTC,9436231
2022-04-05 19:00:00.000000 UTC,10528480
2022-04-05 20:00:00.000000 UTC,8980223
2022-04-05 21:00:00.000000 UTC,13004323
2022-04-05 22:00:00.000000 UTC,11903723
2022-04-05 23:00:00.000000 UTC,8923579
2022-04-06 00:00:00.000000 UTC,8197923
2022-04-06 01:00:00.000000 UTC,10475250
2022-04-06 02:00:00.000000 UTC,11221222
2022-04-06 03:00:00.000000 UTC,11236928
2022-04-06 04:00:00.000000 UTC,10959573
2022-04-06 05:00:00.000000 UTC,10968093
2022-04-06 06:00:00.000000 UTC,11270212
2022-04-06 07:00:00.000000 UTC,11293335
2022-04-06 08:00:00.000000 UTC,11356658
2022-04-06 09:00:00.000000 UTC,11234572
2022-04-06 10:00:00.000000 UTC,9978001
2022-04-06 11:00:00.000000 UTC,9250275
2022-04-06 12:00:00.000000 UTC,9456461
2022-04-06 13:00:00.000000 UTC,8558951
2022-04-06 14:00:00.000000 UTC,7104677
2022-04-06 15:00:00.000000 UTC,5573941
2022-04-06 16:00:00.000000 UTC,4410463
2022-04-06 17:00:00.000000 UTC,5589181
2022-04-06 18:00:00.000000 UTC,4702500
2022-04-06 19:00:00.000000 UTC,6689617
2022-04-06 20:00:00.000000 UTC,8567119
2022-04-06 21:00:00.000000 UTC,6189376
2022-04-06 22:00:00.000000 UTC,7164886
2022-04-06 23:00:00.000000 UTC,7000813
2022-04-07 00:00:00.000000 UTC,7617941
2022-04-07 01:00:00.000000 UTC,8023355
2022-04-07 02:00:00.000000 UTC,8770249
2022-04-07 03:00:00.000000 UTC,9220819
2022-04-07 04:00:00.000000 UTC,8833796
2022-04-07 05:00:00.000000 UTC,9709434
2022-04-07 06:00:00.000000 UTC,9936581
2022-04-07 07:00:00.000000 UTC,10098720
2022-04-07 08:00:00.000000 UTC,10458185
2022-04-07 09:00:00.000000 UTC,9924687
2022-04-07 10:00:00.000000 UTC,10099747
2022-04-07 11:00:00.000000 UTC,9475402
2022-04-07 12:00:00.000000 UTC,8926439
2022-04-07 13:00:00.000000 UTC,9306979
2022-04-07 14:00:00.000000 UTC,11383310
2022-04-07 15:00:00.000000 UTC,10973466
2022-04-07 16:00:00.000000 UTC,6707549
2022-04-07 17:00:00.000000 UTC,6061517
2022-04-07 18:00:00.000000 UTC,6759110
2022-04-07 19:00:00.000000 UTC,6299284
2022-04-07 20:00:00.000000 UTC,7126349
2022-04-07 21:00:00.000000 UTC,6451111
2022-04-07 22:00:00.000000 UTC,6995142
2022-04-07 23:00:00.000000 UTC,7793319
2022-04-08 00:00:00.000000 UTC,8412728
2022-04-08 01:00:00.000000 UTC,9451179
2022-04-08 02:00:00.000000 UTC,9412583
2022-04-08 03:00:00.000000 UTC,9234400
2022-04-08 04:00:00.000000 UTC,9708551
2022-04-08 05:00:00.000000 UTC,10194456
2022-04-08 06:00:00.000000 UTC,10726172
2022-04-08 07:00:00.000000 UTC,9949704
2022-04-08 08:00:00.000000 UTC,10005517
2022-04-08 09:00:00.000000 UTC,10406390
2022-04-08 10:00:00.000000 UTC,9680175
2022-04-08 11:00:00.000000 UTC,9085840
2022-04-08 12:00:00.000000 UTC,8881710
2022-04-08 13:00:00.000000 UTC,9125277
2022-04-08 14:00:00.000000 UTC,10045097
2022-04-08 15:00:00.000000 UTC,10052557
2022-04-08 16:00:00.000000 UTC,9717563
2022-04-08 17:00:00.000000 UTC,10524753
2022-04-08 18:00:00.000000 UTC,8214017
2022-04-08 19:00:00.000000 UTC,7143456
2022-04-08 20:00:00.000000 UTC,6399238
2022-04-08 21:00:00.000000 UTC,6177126
2022-04-08 22:00:00.000000 UTC,5643399
2022-04-08 23:00:00.000000 UTC,5458496
2022-04-09 00:00:00.000000 UTC,5111820
2022-04-09 01:00:00.000000 UTC,4814201
2022-04-09 02:00:00.000000 UTC,6093389
2022-04-09 03:00:00.000000 UTC,6457148
2022-04-09 04:00:00.000000 UTC,7289973
2022-04-09 05:00:00.000000 UTC,7580694
2022-04-09 06:00:00.000000 UTC,7614239
2022-04-09 07:00:00.000000 UTC,7746012
2022-04-09 08:00:00.000000 UTC,7956726
2022-04-09 09:00:00.000000 UTC,7851203
2022-04-09 10:00:00.000000 UTC,7511301
2022-04-09 11:00:00.000000 UTC,8215153
2022-04-09 12:00:00.000000 UTC,7670471
2022-04-09 13:00:00.000000 UTC,6498084
2022-04-09 14:00:00.000000 UTC,5083839
2022-04-09 15:00:00.000000 UTC,4276833
2022-04-09 16:00:00.000000 UTC,4709243
2022-04-09 17:00:00.000000 UTC,5941320
2022-04-09 18:00:00.000000 UTC,6703327
2022-04-09 19:00:00.000000 UTC,6808102
2022-04-09 20:00:00.000000 UTC,7009885
2022-04-09 21:00:00.000000 UTC,7090918
2022-04-09 22:00:00.000000 UTC,8728979
2022-04-09 23:00:00.000000 UTC,8040715
2022-04-10 00:00:00.000000 UTC,9107194
2022-04-10 01:00:00.000000 UTC,10593349
2022-04-10 02:00:00.000000 UTC,10856218
2022-04-10 03:00:00.000000 UTC,11235713
2022-04-10 04:00:00.000000 UTC,10936413
2022-04-10 05:00:00.000000 UTC,10759089
2022-04-10 06:00:00.000000 UTC,9986649
2022-04-10 07:00:00.000000 UTC,10561210
2022-04-10 08:00:00.000000 UTC,9098609
2022-04-10 09:00:00.000000 UTC,10628576
2022-04-10 10:00:00.000000 UTC,10823161
2022-04-10 11:00:00.000000 UTC,11279280
2022-04-10 12:00:00.000000 UTC,9747798
2022-04-10 13:00:00.000000 UTC,10527921
2022-04-10 14:00:00.000000 UTC,9329301
2022-04-10 15:00:00.000000 UTC,9995364
2022-04-10 16:00:00.000000 UTC,9016357
2022-04-10 17:00:00.000000 UTC,8277672
2022-04-10 18:00:00.000000 UTC,9560076
2022-04-10 19:00:00.000000 UTC,11697485
2022-04-10 20:00:00.000000 UTC,9921465
2022-04-10 21:00:00.000000 UTC,11964863
2022-04-10 22:00:00.000000 UTC,10991441
2022-04-10 23:00:00.000000 UTC,8910240
2022-04-11 00:00:00.000000 UTC,6198311
2022-04-11 01:00:00.000000 UTC,10866778
2022-04-11 02:00:00.000000 UTC,10302088
2022-04-11 03:00:00.000000 UTC,10754838
2022-04-11 04:00:00.000000 UTC,11743883
2022-04-11 05:00:00.000000 UTC,12822121
2022-04-11 06:00:00.000000 UTC,12041537
2022-04-11 07:00:00.000000 UTC,12460570
2022-04-11 08:00:00.000000 UTC,11728861
2022-04-11 09:00:00.000000 UTC,10759557
2022-04-11 10:00:00.000000 UTC,12086630
2022-04-11 11:00:00.000000 UTC,11621917
2022-04-11 12:00:00.000000 UTC,12177707
2022-04-11 13:00:00.000000 UTC,11412015
2022-04-11 14:00:00.000000 UTC,11908744
2022-04-11 15:00:00.000000 UTC,11669785
2022-04-11 16:00:00.000000 UTC,10798365
2022-04-11 17:00:00.000000 UTC,9585766
2022-04-11 18:00:00.000000 UTC,11429058
2022-04-11 19:00:00.000000 UTC,11838152
2022-04-11 20:00:00.000000 UTC,11479606
2022-04-11 21:00:00.000000 UTC,7705642
2022-04-11 22:00:00.000000 UTC,10006871
2022-04-11 23:00:00.000000 UTC,10793517
2022-04-12 00:00:00.000000 UTC,8505495
2022-04-12 01:00:00.000000 UTC,10967221
2022-04-12 02:00:00.000000 UTC,10219827
2022-04-12 03:00:00.000000 UTC,11344020
2022-04-12 04:00:00.000000 UTC,10834818
2022-04-12 05:00:00.000000 UTC,11204927
2022-04-12 06:00:00.000000 UTC,12825884
2022-04-12 07:00:00.000000 UTC,13072743
2022-04-12 08:00:00.000000 UTC,12849055
2022-04-12 09:00:00.000000 UTC,13595318
2022-04-12 10:00:00.000000 UTC,12985675
2022-04-12 11:00:00.000000 UTC,12433709
2022-04-12 12:00:00.000000 UTC,12828849
2022-04-12 13:00:00.000000 UTC,12180361
2022-04-12 14:00:00.000000 UTC,12237574
2022-04-12 15:00:00.000000 UTC,6302807
2022-04-12 16:00:00.000000 UTC,8162939
2022-04-12 17:00:00.000000 UTC,8436733
2022-04-12 18:00:00.000000 UTC,10250935
2022-04-12 19:00:00.000000 UTC,9132999
2022-04-12 20:00:00.000000 UTC,10580923
2022-04-12 21:00:00.000000 UTC,9027422
2022-04-12 22:00:00.000000 UTC,8671336
2022-04-12 23:00:00.000000 UTC,10345765
2022-04-13 00:00:00.000000 UTC,12022161
2022-04-13 01:00:00.000000 UTC,13059492
2022-04-13 02:00:00.000000 UTC,12385566
2022-04-13 03:00:00.000000 UTC,12333526
2022-04-13 04:00:00.000000 UTC,14313018
2022-04-13 05:00:00.000000 UTC,14068736
2022-04-13 06:00:00.000000 UTC,13761555
2022-04-13 07:00:00.000000 UTC,13651216
2022-04-13 08:00:00.000000 UTC,14401507
2022-04-13 09:00:00.000000 UTC,13291007
2022-04-13 10:00:00.000000 UTC,14125202
2022-04-13 11:00:00.000000 UTC,13250634
2022-04-13 12:00:00.000000 UTC,13078283
2022-04-13 13:00:00.000000 UTC,13350061
2022-04-13 14:00:00.000000 UTC,12605865
2022-04-13 15:00:00.000000 UTC,11974124
2022-04-13 16:00:00.000000 UTC,10583624
2022-04-13 17:00:00.000000 UTC,12344425
2022-04-13 18:00:00.000000 UTC,11632054
2022-04-13 19:00:00.000000 UTC,11107896
2022-04-13 20:00:00.000000 UTC,10769277
2022-04-13 21:00:00.000000 UTC,11844929
2022-04-13 22:00:00.000000 UTC,13366879
2022-04-13 23:00:00.000000 UTC,12515025
2022-04-14 00:00:00.000000 UTC,12794603
2022-04-14 01:00:00.000000 UTC,13360441
2022-04-14 02:00:00.000000 UTC,14577817
2022-04-14 03:00:00.000000 UTC,14627666
2022-04-14 04:00:00.000000 UTC,14748545
2022-04-14 05:00:00.000000 UTC,15192575
2022-04-14 06:00:00.000000 UTC,15036435
2022-04-14 07:00:00.000000 UTC,14468568
2022-04-14 08:00:00.000000 UTC,14395433
2022-04-14 09:00:00.000000 UTC,14455417
2022-04-14 10:00:00.000000 UTC,13988821
2022-04-14 11:00:00.000000 UTC,14615999
2022-04-14 12:00:00.000000 UTC,14391564
2022-04-14 13:00:00.000000 UTC,13745544
2022-04-14 14:00:00.000000 UTC,13564637
2022-04-14 15:00:00.000000 UTC,13298008
2022-04-14 16:00:00.000000 UTC,11210343
2022-04-14 17:00:00.000000 UTC,12080492
2022-04-14 18:00:00.000000 UTC,11400053
2022-04-14 19:00:00.000000 UTC,13731090
2022-04-14 20:00:00.000000 UTC,12030120
2022-04-14 21:00:00.000000 UTC,14349008
2022-04-14 22:00:00.000000 UTC,14294603
2022-04-14 23:00:00.000000 UTC,14899777
2022-04-15 00:00:00.000000 UTC,13819174
2022-04-15 01:00:00.000000 UTC,12298159
2022-04-15 02:00:00.000000 UTC,14952047
2022-04-15 03:00:00.000000 UTC,14590921
2022-04-15 04:00:00.000000 UTC,15301657
2022-04-15 05:00:00.000000 UTC,15695524
2022-04-15 06:00:00.000000 UTC,15265939
2022-04-15 07:00:00.000000 UTC,14842985
2022-04-15 08:00:00.000000 UTC,15373133
2022-04-15 09:00:00.000000 UTC,14594502
2022-04-15 10:00:00.000000 UTC,14977370
2022-04-15 11:00:00.000000 UTC,15625759
2022-04-15 12:00:00.000000 UTC,14922798
2022-04-15 13:00:00.000000 UTC,15100042
2022-04-15 14:00:00.000000 UTC,14087558
2022-04-15 15:00:00.000000 UTC,13951395
2022-04-15 16:00:00.000000 UTC,13873999
2022-04-15 17:00:00.000000 UTC,13426501
2022-04-15 18:00:00.000000 UTC,12636514
2022-04-15 19:00:00.000000 UTC,13693786
2022-04-15 20:00:00.000000 UTC,14708773
2022-04-15 21:00:00.000000 UTC,14012752
2022-04-15 22:00:00.000000 UTC,13618478
2022-04-15 23:00:00.000000 UTC,14511701
2022-04-16 00:00:00.000000 UTC,15193389
2022-04-16 01:00:00.000000 UTC,15033671
2022-04-16 02:00:00.000000 UTC,13721099
2022-04-16 03:00:00.000000 UTC,15411285
2022-04-16 04:00:00.000000 UTC,14807484
2022-04-16 05:00:00.000000 UTC,14617028
2022-04-16 06:00:00.000000 UTC,14800723
2022-04-16 07:00:00.000000 UTC,14678155
2022-04-16 08:00:00.000000 UTC,14618044
2022-04-16 09:00:00.000000 UTC,14360718
2022-04-16 10:00:00.000000 UTC,14164072
2022-04-16 11:00:00.000000 UTC,14804549
2022-04-16 12:00:00.000000 UTC,14460920
2022-04-16 13:00:00.000000 UTC,14795914
2022-04-16 14:00:00.000000 UTC,14738790
2022-04-16 15:00:00.000000 UTC,12407934
2022-04-16 16:00:00.000000 UTC,13952631
2022-04-16 17:00:00.000000 UTC,10765354
2022-04-16 18:00:00.000000 UTC,13149808
2022-04-16 19:00:00.000000 UTC,14019209
2022-04-16 20:00:00.000000 UTC,10889224
2022-04-16 21:00:00.000000 UTC,12175192
2022-04-16 22:00:00.000000 UTC,12037098
2022-04-16 23:00:00.000000 UTC,15101508
2022-04-17 00:00:00.000000 UTC,14589431
2022-04-17 01:00:00.000000 UTC,14496802
2022-04-17 02:00:00.000000 UTC,12521167
2022-04-17 03:00:00.000000 UTC,12156197
2022-04-17 04:00:00.000000 UTC,13857785
2022-04-17 05:00:00.000000 UTC,12723381
2022-04-17 06:00:00.000000 UTC,13517699
2022-04-17 07:00:00.000000 UTC,13143043
2022-04-17 08:00:00.000000 UTC,13453869
2022-04-17 09:00:00.000000 UTC,12860363
2022-04-17 10:00:00.000000 UTC,14129095
2022-04-17 11:00:00.000000 UTC,13715774
2022-04-17 12:00:00.000000 UTC,14493926
2022-04-17 13:00:00.000000 UTC,14008308
2022-04-17 14:00:00.000000 UTC,14125661
2022-04-17 15:00:00.000000 UTC,9382824
2022-04-17 16:00:00.000000 UTC,10369658
2022-04-17 17:00:00.000000 UTC,9552780
2022-04-17 18:00:00.000000 UTC,9674441
2022-04-17 19:00:00.000000 UTC,7302548
2022-04-17 20:00:00.000000 UTC,8490997
2022-04-17 21:00:00.000000 UTC,9126553
2022-04-17 22:00:00.000000 UTC,9405329
2022-04-17 23:00:00.000000 UTC,9712770
2022-04-18 00:00:00.000000 UTC,10603813
2022-04-18 01:00:00.000000 UTC,10548468
2022-04-18 02:00:00.000000 UTC,11079876
2022-04-18 03:00:00.000000 UTC,10897412
2022-04-18 04:00:00.000000 UTC,10692141
2022-04-18 05:00:00.000000 UTC,11650411
2022-04-18 06:00:00.000000 UTC,12318388
2022-04-18 07:00:00.000000 UTC,12092544
2022-04-18 08:00:00.000000 UTC,11200159
2022-04-18 09:00:00.000000 UTC,11583326
2022-04-18 10:00:00.000000 UTC,11149832
2022-04-18 11:00:00.000000 UTC,11397333
2022-04-18 12:00:00.000000 UTC,12189614
2022-04-18 13:00:00.000000 UTC,10697708
2022-04-18 14:00:00.000000 UTC,11107590
2022-04-18 15:00:00.000000 UTC,10734343
2022-04-18 16:00:00.000000 UTC,8618060
2022-04-18 17:00:00.000000 UTC,8440055
2022-04-18 18:00:00.000000 UTC,7651517
2022-04-18 19:00:00.000000 UTC,10536915
2022-04-18 20:00:00.000000 UTC,9504285
2022-04-18 21:00:00.000000 UTC,8483404
2022-04-18 22:00:00.000000 UTC,10061520
2022-04-18 23:00:00.000000 UTC,13587963
2022-04-19 00:00:00.000000 UTC,13638537
2022-04-19 01:00:00.000000 UTC,12679184
2022-04-19 02:00:00.000000 UTC,12766736
2022-04-19 03:00:00.000000 UTC,13084290
2022-04-19 04:00:00.000000 UTC,14690337
2022-04-19 05:00:00.000000 UTC,14199019
2022-04-19 06:00:00.000000 UTC,14813805
2022-04-19 07:00:00.000000 UTC,15776582
2022-04-19 08:00:00.000000 UTC,14773868
2022-04-19 09:00:00.000000 UTC,14679793
2022-04-19 10:00:00.000000 UTC,12494337
2022-04-19 11:00:00.000000 UTC,13169709
2022-04-19 12:00:00.000000 UTC,14627201
2022-04-19 13:00:00.000000 UTC,13464899
2022-04-19 14:00:00.000000 UTC,13038795
2022-04-19 15:00:00.000000 UTC,13993535
2022-04-19 16:00:00.000000 UTC,13652384
2022-04-19 17:00:00.000000 UTC,14137863
2022-04-19 18:00:00.000000 UTC,13375695
2022-04-19 19:00:00.000000 UTC,10600586
2022-04-19 20:00:00.000000 UTC,8569667
2022-04-19 21:00:00.000000 UTC,8655872
2022-04-19 22:00:00.000000 UTC,10933978
2022-04-19 23:00:00.000000 UTC,10205938
2022-04-20 00:00:00.000000 UTC,11547320
2022-04-20 01:00:00.000000 UTC,11426496
2022-04-20 02:00:00.000000 UTC,11873260
2022-04-20 03:00:00.000000 UTC,12733811
2022-04-20 04:00:00.000000 UTC,13002269
2022-04-20 05:00:00.000000 UTC,12974949
2022-04-20 06:00:00.000000 UTC,13323700
2022-04-20 07:00:00.000000 UTC,12775461
2022-04-20 08:00:00.000000 UTC,12818838
2022-04-20 09:00:00.000000 UTC,12888893
2022-04-20 10:00:00.000000 UTC,13372755
2022-04-20 11:00:00.000000 UTC,12236233
2022-04-20 12:00:00.000000 UTC,12078149
2022-04-20 13:00:00.000000 UTC,14224440
2022-04-20 14:00:00.000000 UTC,13965229
2022-04-20 15:00:00.000000 UTC,14213241
2022-04-20 16:00:00.000000 UTC,15008150
2022-04-20 17:00:00.000000 UTC,14728871
2022-04-20 18:00:00.000000 UTC,12162557
2022-04-20 19:00:00.000000 UTC,12473786
2022-04-20 20:00:00.000000 UTC,13512935
2022-04-20 21:00:00.000000 UTC,14666012
2022-04-20 22:00:00.000000 UTC,14300240
2022-04-20 23:00:00.000000 UTC,14648902
2022-04-21 00:00:00.000000 UTC,14396642
2022-04-21 01:00:00.000000 UTC,14530942
2022-04-21 02:00:00.000000 UTC,14671943
2022-04-21 03:00:00.000000 UTC,14595151
2022-04-21 04:00:00.000000 UTC,13432361
2022-04-21 05:00:00.000000 UTC,14390625
2022-04-21 06:00:00.000000 UTC,15188601
2022-04-21 07:00:00.000000 UTC,14920745
2022-04-21 08:00:00.000000 UTC,15784941
2022-04-21 09:00:00.000000 UTC,14712937
2022-04-21 10:00:00.000000 UTC,15437729
2022-04-21 11:00:00.000000 UTC,15235499
2022-04-21 12:00:00.000000 UTC,15198549
2022-04-21 13:00:00.000000 UTC,15041008
2022-04-21 14:00:00.000000 UTC,13701928
2022-04-21 15:00:00.000000 UTC,11276065
2022-04-21 16:00:00.000000 UTC,10977690
2022-04-21 17:00:00.000000 UTC,13008879
2022-04-21 18:00:00.000000 UTC,14736361
2022-04-21 19:00:00.000000 UTC,12664040
2022-04-21 20:00:00.000000 UTC,12995761
2022-04-21 21:00:00.000000 UTC,14565072
2022-04-21 22:00:00.000000 UTC,15214897
2022-04-21 23:00:00.000000 UTC,15669233
2022-04-22 00:00:00.000000 UTC,15422166
2022-04-22 01:00:00.000000 UTC,15273318
2022-04-22 02:00:00.000000 UTC,15379600
2022-04-22 03:00:00.000000 UTC,14885255
2022-04-22 04:00:00.000000 UTC,14727870
2022-04-22 05:00:00.000000 UTC,15432003
2022-04-22 06:00:00.000000 UTC,15729419
2022-04-22 07:00:00.000000 UTC,15487410
2022-04-22 08:00:00.000000 UTC,15605101
2022-04-22 09:00:00.000000 UTC,15854102
2022-04-22 10:00:00.000000 UTC,15923262
2022-04-22 11:00:00.000000 UTC,15730944
2022-04-22 12:00:00.000000 UTC,15901838
2022-04-22 13:00:00.000000 UTC,15049292
2022-04-22 14:00:00.000000 UTC,15556530
2022-04-22 15:00:00.000000 UTC,15156709
2022-04-22 16:00:00.000000 UTC,15340808
2022-04-22 17:00:00.000000 UTC,14319280
2022-04-22 18:00:00.000000 UTC,11106197
2022-04-22 19:00:00.000000 UTC,10611213
2022-04-22 20:00:00.000000 UTC,9655986
2022-04-22 21:00:00.000000 UTC,12247139
2022-04-22 22:00:00.000000 UTC,11180582
2022-04-22 23:00:00.000000 UTC,10368161
2022-04-23 00:00:00.000000 UTC,10711933
2022-04-23 01:00:00.000000 UTC,11651438
2022-04-23 02:00:00.000000 UTC,14315208
2022-04-23 03:00:00.000000 UTC,14642244
2022-04-23 04:00:00.000000 UTC,14834872
2022-04-23 05:00:00.000000 UTC,14804328
2022-04-23 06:00:00.000000 UTC,14847004
2022-04-23 07:00:00.000000 UTC,15175379
2022-04-23 08:00:00.000000 UTC,14898601
2022-04-23 09:00:00.000000 UTC,14507342
2022-04-23 10:00:00.000000 UTC,14807462
2022-04-23 11:00:00.000000 UTC,15424930
2022-04-23 12:00:00.000000 UTC,15898112
2022-04-23 13:00:00.000000 UTC,15432475
2022-04-23 14:00:00.000000 UTC,14835596
2022-04-23 15:00:00.000000 UTC,14672277
2022-04-23 16:00:00.000000 UTC,14027818
2022-04-23 17:00:00.000000 UTC,13927319
2022-04-23 18:00:00.000000 UTC,14677433
2022-04-23 19:00:00.000000 UTC,14134043
2022-04-23 20:00:00.000000 UTC,14575511
2022-04-23 21:00:00.000000 UTC,15032874
2022-04-23 22:00:00.000000 UTC,14995489
2022-04-23 23:00:00.000000 UTC,15185823
2022-04-24 00:00:00.000000 UTC,15532960
2022-04-24 01:00:00.000000 UTC,14697908
2022-04-24 02:00:00.000000 UTC,14912744
